Symbol	Name	LastSale	MarketCap	IPOyear	Sector	Industry	Exchange	Currency
DISCK	Discovery Communications, Inc.	28.55	$11.1B	NA	Consumer Services	Television Services	NASDAQ	USD
DISH	DISH Network Corporation	62.54	$29.08B	1995	Consumer Services	Television Services	NASDAQ	USD
DJCO	Daily Journal Corp. (S.C.)	214	$295.48M	NA	Consumer Services	Newspapers/Magazines	NASDAQ	USD
DLBL	iPath US Treasury Long Bond Bull ETN	75.03	$5.31M	NA	Finance	Commercial Banks	NASDAQ	USD
DLBS	iPath US Treasury Long Bond Bear ETN	18.69	$21.06M	NA	Finance	Commercial Banks	NASDAQ	USD
DLHC	DLH Holdings Corp.	5.63	$63.29M	NA	Technology	Professional Services	NASDAQ	USD
DLTH	Duluth Holdings Inc.	21.51	$696.4M	2015	Consumer Services	Clothing/Shoe/Accessory Stores	NASDAQ	USD
DLTR	Dollar Tree, Inc.	79.41	$18.75B	1995	Consumer Services	Department/Specialty Retail Stores	NASDAQ	USD
DMLP	Dorchester Minerals, L.P.	16.8	$515.35M	NA	Energy	Oil & Gas Production	NASDAQ	USD
DMPI	DelMar Pharmaceuticals, Inc.	4.63	$49.09M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
DMRC	Digimarc Corporation	25.95	$273.06M	NA	Technology	EDP Services	NASDAQ	USD
DMTX	Dimension Therapeutics, Inc.	1.675	$41.95M	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
DNBF	DNB Financial Corp	34.4	$145.49M	NA	Finance	Major Banks	NASDAQ	USD
DNKN	Dunkin&#39; Brands Group, Inc.	54.69	$5.02B	2011	Consumer Services	Restaurants	NASDAQ	USD
DORM	Dorman Products, Inc.	76.98	$2.66B	NA	Capital Goods	Auto Parts:O.E.M.	NASDAQ	USD
DOX	Amdocs Limited	60.76	$8.91B	NA	Technology	EDP Services	NASDAQ	USD
DPRX	Dipexium Pharmaceuticals, Inc.	1.2	$13.34M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
DRAD	Digirad Corporation	5.25	$103.32M	2004	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
DRAM	Dataram Corporation	1.47	$5.94M	NA	Technology	Electronic Components	NASDAQ	USD
DRIO	DarioHealth Corp.	4.25	$30.87M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
DRIOW	DarioHealth Corp.	0.79	NA	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
DRNA	Dicerna Pharmaceuticals, Inc.	2.79	$57.9M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
DRRX	DURECT Corporation	0.98	$135.81M	2000	Health Care	Major Pharmaceuticals	NASDAQ	USD
DRWI	DragonWave Inc	1.35	$8.44M	2009	Public Utilities	Telecommunications Equipment	NASDAQ	USD
DRYS	DryShips Inc.	2.24	$81.21M	2005	Transportation	Marine Transportation	NASDAQ	USD
DSCI	Derma Sciences, Inc.	7	$197.88M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
DSGX	The Descartes Systems Group Inc.	21.7	$1.65B	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
DSLV	VelocityShares 3x Inverse Silver ETN linked to S&P GSCI Silver	20.74	$9.62M	NA	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
DSPG	DSP Group, Inc.	10.55	$228.12M	1994	Technology	Semiconductors	NASDAQ	USD
DSWL	Deswell Industries, Inc.	1.81	$29.06M	1995	Consumer Non-Durables	Plastic Products	NASDAQ	USD
DTEA	DAVIDsTEA Inc.	6.8	$170.14M	2015	Consumer Non-Durables	Food Chains	NASDAQ	USD
DTRM	Determine, Inc. 	2.9	$34.41M	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
DTUL	iPath US Treasury 2-year Bull ETN	63.21	$3.73M	NA	Finance	Commercial Banks	NASDAQ	USD
DTUS	iPath US Treasury 2-year Bear ETN	30.68	$7.62M	NA	Finance	Commercial Banks	NASDAQ	USD
DTYL	iPath US Treasury 10-year Bull ETN	74.73	$5.14M	NA	Finance	Commercial Banks	NASDAQ	USD
DTYS	iPath US Treasury 10-year Bear ETN	18.18	$49.95M	NA	Finance	Commercial Banks	NASDAQ	USD
DUSA	Davis Select U.S. Equity ETF	20.31	NA	NA	NA	NA	NASDAQ	USD
DVAX	Dynavax Technologies Corporation	4.05	$156.04M	2004	Health Care	Major Pharmaceuticals	NASDAQ	USD
DVCR	Diversicare Healthcare Services Inc.	9.55	$60.74M	NA	Health Care	Hospital/Nursing Management	NASDAQ	USD
DWAC	Elkhorn Commodity Rotation Strategy ETF	24.75	$6.19M	NA	NA	NA	NASDAQ	USD
DWAQ	PowerShares DWA NASDAQ Momentum Portfolio	83.8399	$33.54M	NA	NA	NA	NASDAQ	USD
DWAS	PowerShares DWA SmallCap Momentum Portfolio	41.16	$183.16M	NA	NA	NA	NASDAQ	USD
DWAT	Arrow DWA Tactical ETF	10.89	$9.8M	NA	NA	NA	NASDAQ	USD
DWCH	Datawatch Corporation	8.05	$96.55M	1992	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
DWFI	SPDR Dorsey Wright Fixed Income Allocation ETF	25	$11.88M	NA	NA	NA	NASDAQ	USD
DWIN	PowerShares DWA Tactical Multi-Asset Income Portfolio	28.11	$116.66M	NA	NA	NA	NASDAQ	USD
DWLD	Davis Select Worldwide ETF	20.6598	NA	NA	NA	NA	NASDAQ	USD
DWLV	PowerShares DWA Momentum & Low Volatility Rotation Portfolio	26.82	$8.05M	NA	NA	NA	NASDAQ	USD
DWSN	Dawson Geophysical Company	7.99	$172.84M	NA	Energy	Oil & Gas Production	NASDAQ	USD
DWTR	PowerShares DWA Tactical Sector Rotation Portfolio	24.97	$141.08M	NA	NA	NA	NASDAQ	USD
DXCM	DexCom, Inc.	78.5	$6.64B	2005	Health Care	Medical/Dental Instruments	NASDAQ	USD
DXGE	WisdomTree Germany Hedged Equity Fund	29.4	$129.36M	NA	NA	NA	NASDAQ	USD
DXJS	WisdomTree Japan Hedged SmallCap Equity Fund	37.58	$112.74M	NA	NA	NA	NASDAQ	USD
DXKW	WisdomTree Korea Hedged Equity Fund	22.5238	$10.14M	NA	NA	NA	NASDAQ	USD
DXLG	Destination XL Group, Inc.	3.05	$155.01M	NA	Consumer Services	Clothing/Shoe/Accessory Stores	NASDAQ	USD
DXPE	DXP Enterprises, Inc.	34.46	$597.41M	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
DXPS	WisdomTree United Kingdom Hedged Equity Fund	24.04	$19.23M	NA	NA	NA	NASDAQ	USD
DXTR	Dextera Surgical Inc.	1.22	$10.89M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
DXYN	The Dixie Group, Inc.	3.45	$55.61M	NA	Consumer Durables	Home Furnishings	NASDAQ	USD
DYNT	Dynatronics Corporation	2.7	$8.2M	NA	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
DYSL	Dynasil Corporation of America	1.25	$21.2M	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
DZSI	DASAN Zhone Solutions, Inc.	1.1	$90.08M	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
EA	Electronic Arts Inc.	86.54	$26.68B	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
EACQ	Easterly Acquisition Corp.	9.95	$248.75M	2015	Capital Goods	Building Products	NASDAQ	USD
EACQU	Easterly Acquisition Corp.	10.06	NA	2015	Capital Goods	Building Products	NASDAQ	USD
EACQW	Easterly Acquisition Corp.	0.3	NA	2015	Capital Goods	Building Products	NASDAQ	USD
EAGL	Double Eagle Acquisition Corp.	10.05	$628.13M	2015	Finance	Business Services	NASDAQ	USD
EAGLU	Double Eagle Acquisition Corp.	10.54	NA	2015	Finance	Business Services	NASDAQ	USD
EAGLW	Double Eagle Acquisition Corp.	0.52	NA	2015	Finance	Business Services	NASDAQ	USD
EARS	Auris Medical Holding AG	0.94	$32.27M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
EBAY	eBay Inc.	34.06	$37.02B	1998	Miscellaneous	Business Services	NASDAQ	USD
EBAYL	eBay Inc.	25.83	NA	NA	Miscellaneous	Business Services	NASDAQ	USD
EBIO	Eleven Biotherapeutics, Inc.	1.95	$47.26M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
EBIX	Ebix, Inc.	59.95	$1.94B	NA	Technology	EDP Services	NASDAQ	USD
EBMT	Eagle Bancorp Montana, Inc.	20.05	$76.42M	NA	Finance	Major Banks	NASDAQ	USD
EBSB	Meridian Bancorp, Inc.	19.15	$1.03B	NA	Finance	Major Banks	NASDAQ	USD
EBTC	Enterprise Bancorp Inc	34.21	$392.59M	NA	Finance	Major Banks	NASDAQ	USD
ECHO	Echo Global Logistics, Inc.	22.75	$664.9M	2009	Transportation	Oil Refining/Marketing	NASDAQ	USD
ECOL	US Ecology, Inc.	50.75	$1.11B	NA	Public Utilities	Environmental Services	NASDAQ	USD
ECPG	Encore Capital Group Inc	35.15	$897.46M	NA	Finance	Finance Companies	NASDAQ	USD
ECYT	Endocyte, Inc.	2.04	$86.23M	2011	Health Care	Major Pharmaceuticals	NASDAQ	USD
EDAP	EDAP TMS S.A.	2.87	$82.45M	1997	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
EDBI	Legg Mason Emerging Markets Diversified Core ETF	28.0227	NA	NA	NA	NA	NASDAQ	USD
EDGE	Edge Therapeutics, Inc.	10.09	$291.78M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
EDGW	Edgewater Technology, Inc.	6.92	$89.13M	NA	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
EDIT	Editas Medicine, Inc.	23.54	$862.88M	2016	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
EDUC	Educational Development Corporation	9.65	$39.39M	NA	Consumer Durables	Consumer Specialties	NASDAQ	USD
EEFT	Euronet Worldwide, Inc.	83.45	$4.36B	1997	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
EEI	Ecology and Environment, Inc.	9.995	$42.92M	1987	Consumer Services	Military/Government/Technical	NASDAQ	USD
EEMA	iShares MSCI Emerging Markets Asia Index Fund	58.27	$270.96M	NA	NA	NA	NASDAQ	USD
EFAS	Global X MSCI SuperDividend EAFE ETF	15.84	NA	NA	NA	NA	NASDAQ	USD
EFII	Electronics for Imaging, Inc.	47.28	$2.21B	1992	Technology	Computer Communications Equipment	NASDAQ	USD
EFOI	Energy Focus, Inc.	3.68	$43.02M	NA	Consumer Durables	Building Products	NASDAQ	USD
EFSC	Enterprise Financial Services Corporation	45.25	$1.05B	NA	Finance	Major Banks	NASDAQ	USD
EGAN	eGain Corporation	1.8	$48.79M	1999	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
EGBN	Eagle Bancorp, Inc.	62.45	$2.12B	NA	Finance	Major Banks	NASDAQ	USD
EGHT	8x8 Inc	16.15	$1.47B	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
EGLE	Eagle Bulk Shipping Inc.	5.4	$379.66M	NA	Transportation	Marine Transportation	NASDAQ	USD
EGLT	Egalet Corporation	4.93	$124.18M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
EGOV	NIC Inc.	21.9	$1.45B	1999	Miscellaneous	Business Services	NASDAQ	USD
EGRX	Eagle Pharmaceuticals, Inc.	75.93	$1.18B	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
EGT	Entertainment Gaming Asia Incorporated	1.545	$22.35M	NA	Consumer Durables	Miscellaneous manufacturing industries	NASDAQ	USD
EHTH	eHealth, Inc.	12.39	$227.25M	2006	Finance	Specialty Insurers	NASDAQ	USD
EIGI	Endurance International Group Holdings, Inc.	9.2	$1.24B	2013	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
EIGR	Eiger BioPharmaceuticals, Inc.	11.05	$92.34M	2014	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
EKSO	Ekso Bionics Holdings, Inc.	3.58	$78.33M	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
ELEC	Electrum Special Acquisition Corporation	10	$250M	2015	Finance	Business Services	NASDAQ	USD
ELECU	Electrum Special Acquisition Corporation	10.65	$266.25M	2015	Finance	Business Services	NASDAQ	USD
ELECW	Electrum Special Acquisition Corporation	0.45	NA	2015	Finance	Business Services	NASDAQ	USD
ELGX	Endologix, Inc.	6.45	$533.36M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
ELNK	EarthLink Holdings Corp.	5.63	$641.82M	NA	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
ELON	Echelon Corporation	4.813	$21.33M	1998	Technology	Computer Communications Equipment	NASDAQ	USD
ELOS	Syneron Medical Ltd.	9.95	$345.37M	2004	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
ELSE	Electro-Sensors, Inc.	4.0086	$13.61M	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
ELTK	Eltek Ltd.	0.81	$8.22M	1997	Technology	Electrical Products	NASDAQ	USD
EMCB	WisdomTree Emerging Markets Corporate Bond Fund	71.63	$57.3M	NA	NA	NA	NASDAQ	USD
EMCF	Emclaire Financial Corp	27.8	$59.84M	NA	Finance	Major Banks	NASDAQ	USD
EMCG	WisdomTree Emerging Markets Consumer Growth Fund	21.87	$24.06M	NA	NA	NA	NASDAQ	USD
EMCI	EMC Insurance Group Inc.	28.29	$600.39M	1982	Finance	Property-Casualty Insurers	NASDAQ	USD
EMIF	iShares S&P Emerging Markets Infrastructure Index Fund	30.02	$45.03M	NA	NA	NA	NASDAQ	USD
EMITF	Elbit Imaging Ltd.	3.28	$30.15M	NA	Consumer Services	Building operators	NASDAQ	USD
EMKR	EMCORE Corporation	9.4	$249.89M	1997	Technology	Semiconductors	NASDAQ	USD
EML	Eastern Company (The)	19.5	$121.96M	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
EMMS	Emmis Communications Corporation	2.92	$36.2M	1994	Consumer Services	Broadcasting	NASDAQ	USD
ENDP	Endo International plc	13.15	$2.93B	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
ENFC	Entegra Financial Corp.	23.15	$149.72M	2014	Finance	Banks	NASDAQ	USD
ENG	ENGlobal Corporation	2.1805	$59.67M	NA	Consumer Services	Military/Government/Technical	NASDAQ	USD
ENOC	EnerNOC, Inc.	5.65	$174.62M	2007	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
ENPH	Enphase Energy, Inc.	1.86	$115.15M	2012	Technology	Semiconductors	NASDAQ	USD
ENSG	The Ensign Group, Inc.	18.97	$965.54M	2007	Health Care	Hospital/Nursing Management	NASDAQ	USD
ENT	Global Eagle Entertainment Inc.	4.32	$368.54M	2011	Consumer Services	Telecommunications Equipment	NASDAQ	USD
ENTA	Enanta Pharmaceuticals, Inc.	27.72	$527.82M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
ENTG	Entegris, Inc.	21.75	$3.07B	2000	Consumer Non-Durables	Plastic Products	NASDAQ	USD
ENTL	Entellus Medical, Inc.	13.67	$290.03M	2015	Health Care	Medical/Dental Instruments	NASDAQ	USD
ENZL	iShares MSCI New Zealand Capped ETF	42.42	$139.99M	NA	NA	NA	NASDAQ	USD
ENZY	Enzymotec Ltd.	9.15	$208.15M	2013	Consumer Durables	Specialty Chemicals	NASDAQ	USD
EPAY	Bottomline Technologies, Inc.	25.73	$1.04B	1999	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
EPIX	ESSA Pharma Inc.	2.3027	$67M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
EPZM	Epizyme, Inc.	12.15	$704.84M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
EQBK	Equity Bancshares, Inc.	32.92	$384.52M	2015	Finance	Major Banks	NASDAQ	USD
EQFN	Equitable Financial Corp.	10.15	$34.42M	2015	Finance	Savings Institutions	NASDAQ	USD
EQIX	Equinix, Inc.	379.64	$27.1B	2000	Consumer Services	Real Estate Investment Trusts	NASDAQ	USD
ERI	Eldorado Resorts, Inc.	16.1	$758.4M	NA	Consumer Services	Hotels/Resorts	NASDAQ	USD
ERIC	Ericsson	6.45	$21.09B	NA	Technology	Radio And Television Broadcasting And Communications Equipment	NASDAQ	USD
ERIE	Erie Indemnity Company	119.98	$6.27B	NA	Finance	Specialty Insurers	NASDAQ	USD
ERII	Energy Recovery, Inc.	8.42	$440.8M	2008	Technology	Industrial Machinery/Components	NASDAQ	USD
ERS	Empire Resources, Inc.	5.61	$47.14M	NA	Basic Industries	Metal Fabrications	NASDAQ	USD
ESBK	Elmira Savings Bank NY (The)	21.499	$58.15M	NA	Finance	Major Banks	NASDAQ	USD
ESCA	Escalade, Incorporated	13.05	$186.64M	NA	Consumer Non-Durables	Recreational Products/Toys	NASDAQ	USD
ESEA	Euroseas Ltd.	1.37	$14.96M	NA	Transportation	Marine Transportation	NASDAQ	USD
ESES	Eco-Stim Energy Solutions, Inc.	1.04	$14.99M	NA	Energy	Oilfield Services/Equipment	NASDAQ	USD
ESG	FlexShares STOXX US ESG Impact Index Fund	55.71	$5.57M	NA	NA	NA	NASDAQ	USD
ESGD	iShares MSCI EAFE ESG Optimized ETF	58.21	$116.42M	NA	NA	NA	NASDAQ	USD
ESGE	iShares MSCI EM ESG Optimized ETF	59.7802	$41.85M	NA	NA	NA	NASDAQ	USD
ESGG	FlexShares STOXX Global ESG Impact Index Fund	82.8	$8.28M	NA	NA	NA	NASDAQ	USD
ESGR	Enstar Group Limited	193.45	$3.74B	NA	Finance	Property-Casualty Insurers	NASDAQ	USD
ESGU	iShares MSCI USA ESG Optimized ETF	50.5	$7.58M	NA	NA	NA	NASDAQ	USD
ESIO	Electro Scientific Industries, Inc.	6.69	$218.57M	NA	Miscellaneous	Industrial Machinery/Components	NASDAQ	USD
ESLT	Elbit Systems Ltd.	117.82	$5.04B	NA	Capital Goods	Military/Government/Technical	NASDAQ	USD
ESND	Essendant Inc.	21.75	$804.06M	NA	Consumer Services	Paper	NASDAQ	USD
ESPR	Esperion Therapeutics, Inc.	24.29	$547.83M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
ESRX	Express Scripts Holding Company	71.55	$43.34B	1992	Health Care	Medical/Nursing Services	NASDAQ	USD
ESSA	ESSA Bancorp, Inc.	16.48	$189.49M	NA	Finance	Banks	NASDAQ	USD
ESXB	Community Bankers Trust Corporation.	8	$175.68M	NA	Finance	Major Banks	NASDAQ	USD
ETFC	E*TRADE Financial Corporation	36.79	$10.08B	NA	Finance	Savings Institutions	NASDAQ	USD
ETRM	EnteroMedics Inc.	5.98	$23.65M	2007	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
ETSY	Etsy, Inc.	12.72	$1.47B	2015	Miscellaneous	Business Services	NASDAQ	USD
EUFN	iShares MSCI Europe Financials Sector Index Fund	19.17	$648.9M	NA	NA	NA	NASDAQ	USD
EVAR	Lombard Medical, Inc.	0.65	$12.93M	2014	Health Care	Medical/Dental Instruments	NASDAQ	USD
EVBG	Everbridge, Inc.	19.15	$519.89M	2016	NA	NA	NASDAQ	USD
EVBS	Eastern Virginia Bankshares, Inc.	10.77	$141.27M	NA	Finance	Major Banks	NASDAQ	USD
EVEP	EV Energy Partners, L.P.	1.67	$81.92M	2006	Energy	Oil & Gas Production	NASDAQ	USD
EVGBC	Eaton Vance NextShares Trust	100.03	NA	NA	NA	NA	NASDAQ	USD
EVGN	Evogene Ltd.	5.35	$136.21M	NA	Basic Industries	Agricultural Chemicals	NASDAQ	USD
EVK	Ever-Glory International Group, Inc.	2.9	$42.89M	NA	Consumer Non-Durables	Apparel	NASDAQ	USD
EVLMC	Eaton Vance NextShares Trust II	100.06	NA	NA	NA	NA	NASDAQ	USD
EVLV	EVINE Live Inc.	1.29	$84.04M	NA	Consumer Services	Catalog/Specialty Distribution	NASDAQ	USD
EVOK	Evoke Pharma, Inc.	3.1	$38.29M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
EVOL	Evolving Systems, Inc.	4.7	$55.96M	1998	Technology	EDP Services	NASDAQ	USD
EVSTC	Eaton Vance NextShares Trust	99.99	NA	NA	NA	NA	NASDAQ	USD
EWBC	East West Bancorp, Inc.	53.68	$7.74B	NA	Finance	Major Banks	NASDAQ	USD
EWZS	iShares MSCI Brazil Small-Cap ETF	14.08	$53.5M	NA	NA	NA	NASDAQ	USD
EXA	Exa Corporation	15.79	$234.51M	2012	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
EXAC	Exactech, Inc.	24.6	$348.95M	1996	Health Care	Industrial Specialties	NASDAQ	USD
EXAS	Exact Sciences Corporation	21.42	$2.37B	2001	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
EXEL	Exelixis, Inc.	21.69	$6.21B	2000	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
EXFO	EXFO Inc	5.4	$123.8M	NA	Capital Goods	Electrical Products	NASDAQ	USD
EXLS	ExlService Holdings, Inc.	47.56	$1.59B	2006	Miscellaneous	Business Services	NASDAQ	USD
EXPD	Expeditors International of Washington, Inc.	56.7	$10.2B	NA	Transportation	Oil Refining/Marketing	NASDAQ	USD
EXPE	Expedia, Inc.	119.16	$17.85B	NA	Consumer Services	Transportation Services	NASDAQ	USD
EXPO	Exponent, Inc.	58.1	$1.49B	NA	Consumer Services	Professional Services	NASDAQ	USD
EXTR	Extreme Networks, Inc.	6.44	$696.62M	1999	Technology	Computer Communications Equipment	NASDAQ	USD
EYEG	Eyegate Pharmaceuticals, Inc.	2.85	$27.32M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
EYEGW	Eyegate Pharmaceuticals, Inc.	0.36	NA	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
EYES	Second Sight Medical Products, Inc.	1.68	$70.97M	2014	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
EZPW	EZCORP, Inc.	8.95	$485.91M	1991	Consumer Services	Other Specialty Stores	NASDAQ	USD
FAAR	First Trust Alternative Absolute Return Strategy ETF	28.99	$2.9M	NA	NA	NA	NASDAQ	USD
FAB	First Trust Multi Cap Value AlphaDEX Fund	52.5397	$118.21M	NA	NA	NA	NASDAQ	USD
FAD	First Trust Multi Cap Growth AlphaDEX Fund	55.8033	$92.08M	NA	NA	NA	NASDAQ	USD
FALC	FalconStor Software, Inc.	0.6298	$27.49M	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
FALN	iShares Fallen Angels USD Bond ETF	27.52	$11.01M	NA	NA	NA	NASDAQ	USD
FANG	Diamondback Energy, Inc.	100.41	$9.05B	2012	Energy	Oil & Gas Production	NASDAQ	USD
FANH	Fanhua Inc.	9.61	$555.01M	NA	Finance	Specialty Insurers	NASDAQ	USD
FARM	Farmer Brothers Company	32.95	$554.33M	NA	Consumer Non-Durables	Packaged Foods	NASDAQ	USD
FARO	FARO Technologies, Inc.	35.1	$585.27M	1997	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
FAST	Fastenal Company	50.1	$14.49B	1987	Consumer Services	RETAIL: Building Materials	NASDAQ	USD
FATE	Fate Therapeutics, Inc.	4.07	$168.44M	2013	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
FB	Facebook, Inc.	135.44	$391.42B	2012	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
FBIO	Fortress Biotech, Inc.	2.94	$143.69M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
FBIZ	First Business Financial Services, Inc.	25.64	$223.47M	NA	Finance	Major Banks	NASDAQ	USD
FBMS	The First Bancshares, Inc.	30.1	$270.64M	NA	Finance	Major Banks	NASDAQ	USD
FBNC	First Bancorp	30.88	$641.94M	1987	Finance	Major Banks	NASDAQ	USD
FBNK	First Connecticut Bancorp, Inc.	24.3	$386.31M	2011	Finance	Banks	NASDAQ	USD
FBRC	FBR & Co	18.25	$129.17M	NA	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
FBSS	Fauquier Bankshares, Inc.	17.69	$66.4M	NA	Finance	Major Banks	NASDAQ	USD
FBZ	First Trust Brazil AlphaDEX Fund	16.32	$136.27M	NA	NA	NA	NASDAQ	USD
FCA	First Trust China AlphaDEX Fund	21.75	$4.35M	NA	NA	NA	NASDAQ	USD
FCAN	First Trust Canada AlphaDEX Fund	24.163	$19.33M	NA	NA	NA	NASDAQ	USD
FCAP	First Capital, Inc.	33	$110.14M	NA	Finance	Savings Institutions	NASDAQ	USD
FCBC	First Community Bancshares, Inc.	27.47	$466.83M	NA	Finance	Major Banks	NASDAQ	USD
FCCO	First Community Corporation	20.8	$139.43M	NA	Finance	Major Banks	NASDAQ	USD
FCCY	1st Constitution Bancorp (NJ)	18.6	$148.68M	NA	Finance	Savings Institutions	NASDAQ	USD
FCEF	First Trust CEF Income Opportunity ETF	20.88	$17.85M	NA	NA	NA	NASDAQ	USD
FCEL	FuelCell Energy, Inc.	1.525	$61.41M	NA	Miscellaneous	Industrial Machinery/Components	NASDAQ	USD
FCFP	First Community Financial Partners, Inc.	13.35	$230.19M	NA	Finance	Major Banks	NASDAQ	USD
FCFS	First Cash, Inc.	44.15	$2.14B	1991	Consumer Services	Other Specialty Stores	NASDAQ	USD
FCNCA	First Citizens BancShares, Inc.	362.6	$4.35B	NA	Finance	Major Banks	NASDAQ	USD
FCSC	Fibrocell Science Inc	0.7	$30.86M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
FCVT	First Trust SSI Strategic Convertible Securities ETF	26.815	$25.47M	NA	NA	NA	NASDAQ	USD
FDEF	First Defiance Financial Corp.	49.61	$445.65M	NA	Finance	Savings Institutions	NASDAQ	USD
FDIV	First Trust Strategic Income ETF	51.0511	$89.34M	NA	NA	NA	NASDAQ	USD
FDT	First Trust Developed Markets Ex-US AlphaDEX Fund	50.67	$179.98M	NA	NA	NA	NASDAQ	USD
FDTS	First Trust Developed Markets ex-US Small Cap AlphaDEX Fund	35.2527	$7.05M	NA	NA	NA	NASDAQ	USD
FDUS	Fidus Investment Corporation	16.73	$375.29M	2011	NA	NA	NASDAQ	USD
FEIM	Frequency Electronics, Inc.	11.2	$97.77M	NA	Capital Goods	Electrical Products	NASDAQ	USD
FELE	Franklin Electric Co., Inc.	43	$1.99B	NA	Consumer Durables	Metal Fabrications	NASDAQ	USD
FEM	First Trust Emerging Markets AlphaDEX Fund	22.71	$181.68M	NA	NA	NA	NASDAQ	USD
FEMB	First Trust Emerging Markets Local Currency Bond ETF	41.84	$25.1M	NA	NA	NA	NASDAQ	USD
FEMS	First Trust Emerging Markets Small Cap AlphaDEX Fund	35.08	$122.78M	NA	NA	NA	NASDAQ	USD
