Symbol	Name	LastSale	MarketCap	IPOyear	Sector	Industry	Exchange	Currency
FFG	FBL Financial Group, Inc.	69.3	$1.72B	1996	Finance	Life Insurance	NYSE	USD
FGB	First Trust Specialty Finance and Financial Opportunities Fund	7.71	$110.48M	2007	NA	NA	NYSE	USD
FGL	Fidelity and Guaranty Life	26.45	$1.56B	2013	Finance	Life Insurance	NYSE	USD
FGP	Ferrellgas Partners, L.P.	5.89	$572.23M	1994	Consumer Services	Other Specialty Stores	NYSE	USD
FHN	First Horizon National Corporation	19.85	$4.64B	NA	Finance	Major Banks	NYSE	USD
FHN-PA	First Horizon National Corporation	25.31	NA	NA	NA	NA	NYSE	USD
FHY	First Trust Strategic High Income Fund II	12.91	$106.38M	NA	NA	NA	NYSE	USD
FI	Frank&#39;s International N.V.	12.38	$2.75B	2013	Energy	Oilfield Services/Equipment	NYSE	USD
FICO	Fair Isaac Corporation	132.37	$4.11B	NA	Miscellaneous	Business Services	NYSE	USD
FIF	First Trust Energy Infrastructure Fund	19.1099	$335.38M	2011	NA	NA	NYSE	USD
FIG	Fortress Investment Group LLC	7.97	$3.09B	2007	Finance	Investment Managers	NYSE	USD
FII	Federated Investors, Inc.	27.15	$2.76B	1998	Finance	Investment Managers	NYSE	USD
FIS	Fidelity National Information Services, Inc.	83.84	$27.52B	NA	Miscellaneous	Business Services	NYSE	USD
FIT	Fitbit, Inc.	6.15	$1.38B	2015	Technology	Computer Manufacturing	NYSE	USD
FIV	First Trust Senior Floating Rate 2022 Target Term Fund	10.09	$327.93M	2016	NA	NA	NYSE	USD
FIX	Comfort Systems USA, Inc.	38.65	$1.44B	1997	Capital Goods	Engineering & Construction	NYSE	USD
FL	Foot Locker, Inc.	75.01	$9.93B	NA	Consumer Services	Clothing/Shoe/Accessory Stores	NYSE	USD
FLC	Flaherty & Crumrine Total Return Fund Inc	20.56	$204.47M	2003	NA	NA	NYSE	USD
FLO	Flowers Foods, Inc.	19.2	$3.99B	NA	Consumer Non-Durables	Packaged Foods	NYSE	USD
FLOW	SPX FLOW, Inc.	33.89	$1.43B	2015	Technology	Industrial Machinery/Components	NYSE	USD
FLR	Fluor Corporation	55.09	$7.68B	NA	Basic Industries	Military/Government/Technical	NYSE	USD
FLS	Flowserve Corporation	47.72	$6.23B	NA	Capital Goods	Fluid Controls	NYSE	USD
FLT	FleetCor Technologies, Inc.	168.7	$15.49B	2010	Miscellaneous	Business Services	NYSE	USD
FLY	Fly Leasing Limited	13.6	$441.38M	2007	NA	NA	NYSE	USD
FMC	FMC Corporation	58.13	$7.78B	NA	Basic Industries	Major Chemicals	NYSE	USD
FMN	Federated Premier Municipal Income Fund	14.08	$87.1M	2002	NA	NA	NYSE	USD
FMO	Fiduciary/Claymore MLP Opportunity Fund	16.26	$547.18M	2004	NA	NA	NYSE	USD
FMS	Fresenius Medical Care Corporation	41.22	$25.24B	NA	Health Care	Hospital/Nursing Management	NYSE	USD
FMSA	Fairmount Santrol Holdings Inc.	9.93	$2.21B	2014	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	NYSE	USD
FMX	Fomento Economico Mexicano S.A.B. de C.V.	82.52	$29.53B	NA	Consumer Non-Durables	Beverages (Production/Distribution)	NYSE	USD
FMY	First Trust	14.06	$59.24M	2005	NA	NA	NYSE	USD
FN	Fabrinet	45.24	$1.67B	2010	Public Utilities	Telecommunications Equipment	NYSE	USD
FNB	F.N.B. Corporation	15.65	$3.29B	NA	Finance	Major Banks	NYSE	USD
FNB-PE	F.N.B. Corporation	29.4378	NA	NA	NA	NA	NYSE	USD
FNF	Fidelity National Financial, Inc.	38.49	$13.03B	2014	Finance	Specialty Insurers	NYSE	USD
FNFV	Fidelity National Financial, Inc.	12.4	$4.2B	2014	Finance	Specialty Insurers	NYSE	USD
FNV	Franco-Nevada Corporation	65.89	$11.76B	NA	Basic Industries	Precious Metals	NYSE	USD
FOE	Ferro Corporation	13.96	$1.16B	NA	Basic Industries	Paints/Coatings	NYSE	USD
FOF	Cohen & Steers Closed-End Opportunity Fund, Inc.	12.43	$338.21M	2006	NA	NA	NYSE	USD
FOR	Forestar Group Inc	13.3	$448.51M	NA	Finance	Real Estate	NYSE	USD
FPF	First Trust Intermediate Duration Preferred & Income Fund	23.64	$1.44B	2013	NA	NA	NYSE	USD
FPI	Farmland Partners Inc.	11.41	$366.63M	2014	Consumer Services	Real Estate Investment Trusts	NYSE	USD
FPL	First Trust New Opportunities MLP & Energy Fund	13.94	$332.27M	2014	NA	NA	NYSE	USD
FPO	First Potomac Realty Trust	10.44	$608.81M	2003	Consumer Services	Real Estate Investment Trusts	NYSE	USD
FPT	Federated Premier Intermediate Municipal Income Fund	12.85	$89.72M	2002	NA	NA	NYSE	USD
FR	First Industrial Realty Trust, Inc.	26.82	$3.14B	1994	Consumer Services	Real Estate Investment Trusts	NYSE	USD
FRA	Blackrock Floating Rate Income Strategies Fund Inc	14.73	$548.43M	2003	NA	NA	NYSE	USD
FRAC	Keane Group, Inc.	18.2	$1.88B	2017	Energy	Oilfield Services/Equipment	NYSE	USD
FRC	FIRST REPUBLIC BANK	95.29	$14.7B	NA	NA	NA	NYSE	USD
FRC-PB	FIRST REPUBLIC BANK	25.97	NA	NA	NA	NA	NYSE	USD
FRC-PC	FIRST REPUBLIC BANK	25.071	NA	NA	NA	NA	NYSE	USD
FRC-PD	FIRST REPUBLIC BANK	25.0808	NA	NA	NA	NA	NYSE	USD
FRC-PE	FIRST REPUBLIC BANK	27.5112	NA	NA	NA	NA	NYSE	USD
FRC-PF	FIRST REPUBLIC BANK	26.05	NA	NA	NA	NA	NYSE	USD
FRC-PG	FIRST REPUBLIC BANK	24.87	NA	NA	NA	NA	NYSE	USD
FRO	Frontline Ltd.	6.76	$1.15B	NA	Transportation	Marine Transportation	NYSE	USD
FRT	Federal Realty Investment Trust	142.34	$10.26B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
FSB	Franklin Financial Network, Inc.	39.05	$509.09M	2015	Finance	Major Banks	NYSE	USD
FSCE	Fifth Street Finance Corp.	25.41	NA	NA	NA	NA	NYSE	USD
FSD	First Trust High Income Long Short Fund	16.9	$596.11M	2010	NA	NA	NYSE	USD
FSIC	FS Investment Corporation	10.75	$2.62B	2014	NA	NA	NYSE	USD
FSM	Fortuna Silver Mines Inc.	6.12	$972.17M	NA	Basic Industries	Precious Metals	NYSE	USD
FSS	Federal Signal Corporation	15.24	$912.96M	NA	Capital Goods	Auto Manufacturing	NYSE	USD
FT	Franklin Universal Trust	7.03	$176.68M	NA	NA	NA	NYSE	USD
FTAI	Fortress Transportation and Infrastructure Investors LLC	15.59	$1.18B	2015	NA	NA	NYSE	USD
FTI	TechnipFMC plc	32.3	$7.64B	NA	Energy	Metal Fabrications	NYSE	USD
FTK	Flotek Industries, Inc.	12.98	$739.97M	NA	Basic Industries	Major Chemicals	NYSE	USD
FTS	Fortis Inc.	32.6	$13.09B	2016	Public Utilities	Electric Utilities: Central	NYSE	USD
FTV	Fortive Corporation	57.79	$19.99B	2016	Capital Goods	Industrial Machinery/Components	NYSE	USD
FUL	H. B. Fuller Company	49.72	$2.5B	NA	Basic Industries	Home Furnishings	NYSE	USD
FUN	Cedar Fair, L.P.	68.39	$3.84B	1987	Consumer Services	Services-Misc. Amusement & Recreation	NYSE	USD
G	Genpact Limited	24.84	$4.94B	2007	Consumer Services	Professional Services	NYSE	USD
GAB	Gabelli Equity Trust, Inc. (The)	6.05	$1.33B	1986	NA	NA	NYSE	USD
GAB-PD	Gabelli Equity Trust, Inc. (The)	25.7728	NA	NA	NA	NA	NYSE	USD
GAB-PG	Gabelli Equity Trust, Inc. (The)	24.07	NA	NA	NA	NA	NYSE	USD
GAB-PH	Gabelli Equity Trust, Inc. (The)	24.18	NA	NA	NA	NA	NYSE	USD
GAB-PJ	Gabelli Equity Trust, Inc. (The)	24.95	NA	NA	NA	NA	NYSE	USD
GAM	General American Investors, Inc.	33.57	$931.45M	NA	NA	NA	NYSE	USD
GAM-PB	General American Investors, Inc.	26.02	NA	NA	NA	NA	NYSE	USD
GATX	GATX Corporation	58.76	$2.34B	NA	Consumer Services	Transportation Services	NYSE	USD
GBAB	Guggenheim Taxable Municipal Managed Duration Trst	22.45	$391M	2010	NA	NA	NYSE	USD
GBL	Gamco Investors, Inc.	30.91	$910.7M	1999	Finance	Investment Bankers/Brokers/Service	NYSE	USD
GBX	Greenbrier Companies, Inc. (The)	44.05	$1.25B	1994	Capital Goods	Railroads	NYSE	USD
GCAP	GAIN Capital Holdings, Inc.	8.05	$391.84M	2010	Finance	Investment Bankers/Brokers/Service	NYSE	USD
GCH	Aberdeen Greater China Fund, Inc.	9.4	$84.27M	1992	NA	NA	NYSE	USD
GCI	TEGNA Inc.	9.1	$1.06B	2015	Consumer Services	Newspapers/Magazines	NYSE	USD
GCO	Genesco Inc.	60.05	$1.19B	NA	Consumer Services	Clothing/Shoe/Accessory Stores	NYSE	USD
GCP	GCP Applied Technologies Inc.	26.4	$1.88B	2016	Basic Industries	Major Chemicals	NYSE	USD
GCV	Gabelli Convertible and Income Securities Fund, Inc. (The)	5	$70.4M	NA	NA	NA	NYSE	USD
GCV-PB	Gabelli Convertible and Income Securities Fund, Inc. (The)	25.95	NA	NA	NA	NA	NYSE	USD
GD	General Dynamics Corporation	189.63	$57.41B	NA	Capital Goods	Marine Transportation	NYSE	USD
GDDY	GoDaddy Inc.	36.96	$6.18B	2015	Technology	EDP Services	NYSE	USD
GDL	The GDL Fund	10.02	$189.76M	2007	NA	NA	NYSE	USD
GDL-PB	The GDL Fund	50.5838	NA	NA	NA	NA	NYSE	USD
GDO	Western Asset Global Corporate Defined Opportunity Fund Inc.	17.48	$261.16M	2009	NA	NA	NYSE	USD
GDOT	Green Dot Corporation	29.48	$1.48B	2010	Finance	Finance: Consumer Services	NYSE	USD
GDV	Gabelli Dividend	20.91	$1.73B	2003	NA	NA	NYSE	USD
GDV-PA	Gabelli Dividend	25.96	NA	NA	NA	NA	NYSE	USD
GDV-PD	Gabelli Dividend	26.0358	NA	NA	NA	NA	NYSE	USD
GDV-PG	Gabelli Dividend	24.96	NA	NA	NA	NA	NYSE	USD
GE	General Electric Company	30.19	$267.07B	NA	Energy	Consumer Electronics/Appliances	NYSE	USD
GEB	General Electric Company	25.3	NA	NA	Energy	Consumer Electronics/Appliances	NYSE	USD
GEF	Greif Bros. Corporation	57.62	$3.39B	NA	NA	NA	NYSE	USD
GEF.B	Greif Bros. Corporation	NA	NA	NA	NA	NA	NYSE	USD
GEH	General Electric Capital Corporation	25.2	NA	NA	Energy	Consumer Electronics/Appliances	NYSE	USD
GEK	General Electric Capital Corporation	25.29	NA	NA	Energy	Consumer Electronics/Appliances	NYSE	USD
GEL	Genesis Energy, L.P.	33.52	$3.95B	1996	Energy	Oil Refining/Marketing	NYSE	USD
GEN	Genesis Healthcare, Inc.	3.33	$514.59M	NA	Health Care	Hospital/Nursing Management	NYSE	USD
GEO	Geo Group Inc (The)	48.92	$3.67B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
GEQ	Guggenheim Equal Weight Enhanced Equity Income Fund	16.65	$146.09M	2011	NA	NA	NYSE	USD
GER	Goldman Sachs MLP Energy Renaissance Fund	8.4	$663.76M	1986	NA	NA	NYSE	USD
GES	Guess?, Inc.	12.68	$1.07B	1996	Consumer Non-Durables	Apparel	NYSE	USD
GF	New Germany Fund, Inc. (The)	13.95	$222.89M	1990	NA	NA	NYSE	USD
GFA	Gafisa SA	1.42	$258.37M	2007	Basic Industries	Homebuilding	NYSE	USD
GFF	Griffon Corporation	25.2	$1.19B	NA	Capital Goods	Building Products	NYSE	USD
GFI	Gold Fields Limited	3.25	$2.67B	NA	Basic Industries	Precious Metals	NYSE	USD
GFY	Western Asset Variable Rate Strategic Fund Inc.	16.7	$77.96M	2004	NA	NA	NYSE	USD
GG	Goldcorp Inc.	16.57	$14.15B	NA	Basic Industries	Precious Metals	NYSE	USD
GGB	Gerdau S.A.	4.1	$7B	NA	Capital Goods	Steel/Iron Ore	NYSE	USD
GGE	Guggenheim Enhanced Equity Strategy Fund	16.92	$84.5M	NA	NA	NA	NYSE	USD
GGG	Graco Inc.	92.34	$5.17B	NA	Capital Goods	Fluid Controls	NYSE	USD
GGM	Guggenheim Credit Allocation Fund	23.8	$160.95M	2013	NA	NA	NYSE	USD
GGP	GGP Inc.	25.05	$22.19B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
GGP-PA	GGP Inc.	25.491	NA	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
GGT	Gabelli Multi-Media Trust Inc. (The)	8.04	$195.44M	NA	NA	NA	NYSE	USD
GGT-PB	Gabelli Multi-Media Trust Inc. (The)	26.01	NA	NA	NA	NA	NYSE	USD
GGZ	Gabelli Global Small and Mid Cap Value Trust (The)	11.17	$90.73M	2014	NA	NA	NYSE	USD
GGZ-PA	Gabelli Global Small and Mid Cap Value Trust (The)	24.97	NA	NA	NA	NA	NYSE	USD
GHC	Graham Holdings Company	534.1	$3B	NA	Consumer Services	Other Consumer Services	NYSE	USD
GHL	Greenhill & Co., Inc.	29.4	$859.78M	2004	Finance	Investment Bankers/Brokers/Service	NYSE	USD
GHM	Graham Corporation	21.91	$213.16M	NA	Technology	Industrial Machinery/Components	NYSE	USD
GHY	Prudential Global Short Duration High Yield Fund, Inc.	15.15	$620M	2012	NA	NA	NYSE	USD
GIB	CGI Group, Inc.	47.08	$12.57B	NA	Consumer Services	Professional Services	NYSE	USD
GIL	Gildan Activewear, Inc.	25.58	$5.89B	1998	Consumer Non-Durables	Apparel	NYSE	USD
GIM	Templeton Global Income Fund, Inc.	6.71	$900.11M	1988	NA	NA	NYSE	USD
GIMO	Gigamon Inc.	35.6	$1.29B	2013	Technology	EDP Services	NYSE	USD
GIS	General Mills, Inc.	61.37	$35.6B	NA	Consumer Non-Durables	Packaged Foods	NYSE	USD
GJH	STRATS Trust	10.0866	NA	NA	Finance	Finance: Consumer Services	NYSE	USD
GJO	STRATS Trust	21.75	NA	NA	Finance	Finance: Consumer Services	NYSE	USD
GJP	Synthetic Fixed-Income Securities, Inc.	22	NA	NA	NA	NA	NYSE	USD
GJR	Synthetic Fixed-Income Securities, Inc.	20.7499	NA	NA	NA	NA	NYSE	USD
GJS	STRATS Trust	18.35	NA	NA	Finance	Finance: Consumer Services	NYSE	USD
GJT	Synthetic Fixed-Income Securities, Inc.	18.39	NA	NA	Finance	Finance: Consumer Services	NYSE	USD
GJV	Synthetic Fixed-Income Securities, Inc.	25.81	NA	NA	Finance	Finance: Consumer Services	NYSE	USD
GKOS	Glaukos Corporation	46.19	$1.55B	2015	Health Care	Medical/Dental Instruments	NYSE	USD
GLA	GlassBridge Enterprises, Inc.	7.5	$37.3M	NA	NA	NA	NYSE	USD
GLF	GulfMark Offshore, Inc.	1.25	$34.44M	NA	Energy	Metal Fabrications	NYSE	USD
GLOB	Globant S.A.	37.15	$1.28B	2014	Technology	EDP Services	NYSE	USD
GLOG	GasLog LP.	15.7	$1.26B	2012	Consumer Services	Marine Transportation	NYSE	USD
GLOG-PA	GasLog LP.	25.61	NA	NA	NA	NA	NYSE	USD
GLOP	GasLog Partners LP	23.7	$904.03M	2014	Consumer Services	Marine Transportation	NYSE	USD
GLP	Global Partners LP	19.25	$654.41M	2005	Energy	Oil Refining/Marketing	NYSE	USD
GLT	Glatfelter	22.78	$992.06M	NA	Basic Industries	Paper	NYSE	USD
GLW	Corning Incorporated	27.73	$25.74B	NA	Basic Industries	Telecommunications Equipment	NYSE	USD
GM	General Motors Company	36.9	$55.35B	2010	Capital Goods	Auto Manufacturing	NYSE	USD
GM.WS.B	General Motors Company	NA	NA	NA	NA	NA	NYSE	USD
GME	Gamestop Corporation	26.28	$2.68B	2002	Consumer Services	Electronics Distribution	NYSE	USD
GMED	Globus Medical, Inc.	28.7	$2.75B	2012	Health Care	Medical/Dental Instruments	NYSE	USD
GMRE	Global Medical REIT Inc.	8.5	$149.65M	2016	Consumer Services	Real Estate Investment Trusts	NYSE	USD
GMS	GMS Inc.	29.19	$1.2B	2016	Consumer Services	RETAIL: Building Materials	NYSE	USD
GMTA	GATX Corporation	25.05	NA	2016	Consumer Services	Transportation Services	NYSE	USD
GMZ	Goldman Sachs MLP Income Opportunities Fund	10.96	$486.01M	2013	NA	NA	NYSE	USD
GNC	GNC Holdings, Inc.	8.63	$590.32M	2011	Consumer Non-Durables	Food Chains	NYSE	USD
GNE	Genie Energy Ltd.	5.61	$138.27M	2011	Public Utilities	Power Generation	NYSE	USD
GNE-PA	Genie Energy Ltd.	7.79	NA	NA	NA	NA	NYSE	USD
GNK	Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 	11.36	$390.97M	NA	Transportation	Marine Transportation	NYSE	USD
GNL	Global Net Lease, Inc.	8.19	$1.63B	2015	Consumer Services	Real Estate Investment Trusts	NYSE	USD
GNRC	Generac Holdlings Inc.	39.3	$2.46B	2010	Consumer Durables	Metal Fabrications	NYSE	USD
GNRT	Gener8 Maritime, Inc.	4.67	$386.12M	2015	Transportation	Marine Transportation	NYSE	USD
GNT	GAMCO Natural Resources, Gold & Income Tust 	6.92	$144.01M	2011	NA	NA	NYSE	USD
GNW	Genworth Financial Inc	4.05	$2.02B	2004	Finance	Life Insurance	NYSE	USD
GOF	Guggenheim Strategic Opportunities Fund	20.64	$397.67M	NA	NA	NA	NYSE	USD
GOL	Gol Linhas Aereas Inteligentes S.A.	27.12	$14.21B	2004	Transportation	Air Freight/Delivery Services	NYSE	USD
GOLF	Acushnet Holdings Corp.	17.52	$1.3B	2016	Consumer Non-Durables	Recreational Products/Toys	NYSE	USD
GPC	Genuine Parts Company	96.25	$14.32B	NA	Capital Goods	Automotive Aftermarket	NYSE	USD
GPE-PA	Georgia Power Company	28.48	NA	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
GPI	Group 1 Automotive, Inc.	79.52	$1.7B	1997	Consumer Durables	Automotive Aftermarket	NYSE	USD
GPK	Graphic Packaging Holding Company	13.52	$4.22B	NA	Consumer Durables	Containers/Packaging	NYSE	USD
GPM	Guggenheim Enhanced Equity Income Fund	8.32	$158.72M	NA	NA	NA	NYSE	USD
GPN	Global Payments Inc.	78.97	$12.02B	NA	Miscellaneous	Business Services	NYSE	USD
GPRK	Geopark Ltd	5.06	$302.72M	2014	Energy	Oil & Gas Production	NYSE	USD
GPS	Gap, Inc. (The)	24.7	$9.85B	NA	Consumer Services	Clothing/Shoe/Accessory Stores	NYSE	USD
GPT	Gramercy Property Trust	27.98	$3.94B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
GPT-PA	Gramercy Property Trust Inc.	26.4314	NA	NA	NA	NA	NYSE	USD
GPX	GP Strategies Corporation	25.35	$423.01M	NA	Consumer Services	Other Consumer Services	NYSE	USD
GRA	W.R. Grace & Co.	71.05	$4.85B	NA	Basic Industries	Major Chemicals	NYSE	USD
GRAM	Grana y Montero S.A.A.	3.32	$438.28M	2013	Basic Industries	Military/Government/Technical	NYSE	USD
GRP.U	Granite Real Estate Inc.	NA	NA	NA	NA	NA	NYSE	USD
GRR	Asia Tigers Fund, Inc. (The)	10.12	$35.19M	NA	NA	NA	NYSE	USD
GRUB	GrubHub Inc.	36.33	$3.11B	2014	Miscellaneous	Business Services	NYSE	USD
GRX	The Gabelli Healthcare & Wellness Trust	10.27	$203.84M	NA	NA	NA	NYSE	USD
GRX-PA	The Gabelli Healthcare & Wellness Trust	25.58	NA	NA	NA	NA	NYSE	USD
GRX-PB	The Gabelli Healthcare & Wellness Trust	26.3265	NA	NA	NA	NA	NYSE	USD
GS	Goldman Sachs Group, Inc. (The)	247.35	$98.36B	1999	Finance	Investment Bankers/Brokers/Service	NYSE	USD
GS-PA	Goldman Sachs Group, Inc. (The)	22.96	NA	NA	NA	NA	NYSE	USD
GS-PB	Goldman Sachs Group, Inc. (The)	26.2758	NA	NA	NA	NA	NYSE	USD
GS-PC	Goldman Sachs Group, Inc. (The)	22.9711	NA	NA	NA	NA	NYSE	USD
GS-PD	Goldman Sachs Group, Inc. (The)	22.95	NA	NA	NA	NA	NYSE	USD
GS-PI	Goldman Sachs Group, Inc. (The)	25.66	NA	NA	NA	NA	NYSE	USD
GS-PJ	Goldman Sachs Group, Inc. (The)	26.6944	NA	NA	NA	NA	NYSE	USD
GS-PK	Goldman Sachs Group, Inc. (The)	28.34	NA	NA	NA	NA	NYSE	USD
GS-PN	Goldman Sachs Group, Inc. (The)	26.6621	NA	NA	NA	NA	NYSE	USD
GSBD	Goldman Sachs BDC, Inc.	24.74	$898.85M	2015	NA	NA	NYSE	USD
GSH	Guangshen Railway Company Limited	31.368	$4.44B	NA	Transportation	Railroads	NYSE	USD
GSK	GlaxoSmithKline PLC	41.56	$101.25B	NA	Health Care	Major Pharmaceuticals	NYSE	USD
GSL	Global Ship Lease, Inc.	1.47	$80.81M	NA	Transportation	Marine Transportation	NYSE	USD
GSL-PB	Global Ship Lease, Inc.	19.7501	NA	NA	NA	NA	NYSE	USD
GTN	Gray Television, Inc.	13.35	$970.42M	NA	Consumer Services	Broadcasting	NYSE	USD
GTN.A	Gray Television, Inc.	NA	NA	NA	NA	NA	NYSE	USD
GTS	Triple-S Management Corporation	19.17	$465.31M	2007	Finance	Accident &Health Insurance	NYSE	USD
GTT	GTT Communications, Inc.	28	$1.13B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
GTY	Getty Realty Corporation	26.57	$901.77M	NA	Finance	Real Estate	NYSE	USD
GUT	Gabelli Utility Trust (The)	6.64	$286.11M	NA	NA	NA	NYSE	USD
GUT-PA	Gabelli Utility Trust (The)	25.34	NA	NA	NA	NA	NYSE	USD
GUT-PC	Gabelli Utility Trust (The)	24.9305	NA	NA	NA	NA	NYSE	USD
GVA	Granite Construction Incorporated	53.91	$2.14B	NA	Basic Industries	Military/Government/Technical	NYSE	USD
GWB	Great Western Bancorp, Inc.	42.7	$2.51B	2014	Finance	Major Banks	NYSE	USD
GWR	Genesee & Wyoming, Inc.	74.31	$4.61B	NA	Transportation	Railroads	NYSE	USD
GWRE	Guidewire Software, Inc.	56.03	$4.12B	2012	Technology	Computer Software: Prepackaged Software	NYSE	USD
GWW	W.W. Grainger, Inc.	250.24	$14.72B	NA	Consumer Services	Office Equipment/Supplies/Services	NYSE	USD
GXP	Great Plains Energy Inc	28.85	$6.21B	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
GXP-PB	Great Plains Energy Inc	53.7	NA	NA	NA	NA	NYSE	USD
GYB	CABCO Series 2004-101 Trust	22.0612	NA	NA	Finance	Finance: Consumer Services	NYSE	USD
GYC	Corporate Asset Backed Corp CABCO	21.7	NA	NA	Finance	Finance: Consumer Services	NYSE	USD
GZT	Gazit-Globe Ltd.	10.07	$1.98B	2011	Finance	Real Estate	NYSE	USD
H	Hyatt Hotels Corporation	51.87	$6.77B	2009	Consumer Services	Hotels/Resorts	NYSE	USD
HAE	Haemonetics Corporation	37.53	$1.95B	1991	Health Care	Medical/Dental Instruments	NYSE	USD
HAL	Halliburton Company	52.87	$45.83B	NA	Energy	Oilfield Services/Equipment	NYSE	USD
HAR	Harman International Industries, Incorporated	111.44	$7.79B	NA	Consumer Non-Durables	Consumer Electronics/Appliances	NYSE	USD
HASI	Hannon Armstrong Sustainable Infrastructure Capital, Inc.	19.81	$937.76M	2013	Consumer Services	Real Estate Investment Trusts	NYSE	USD
HBI	Hanesbrands Inc.	21.38	$8.1B	NA	Consumer Services	Clothing/Shoe/Accessory Stores	NYSE	USD
HBM	Hudbay Minerals Inc.	8	$1.9B	NA	Basic Industries	Precious Metals	NYSE	USD
HBM.WS	Hudbay Minerals Inc.	NA	NA	NA	NA	NA	NYSE	USD
HCA	HCA Holdings, Inc.	87.07	$32.26B	2011	Health Care	Hospital/Nursing Management	NYSE	USD
HCI	HCI Group, Inc.	47.68	$485.68M	NA	Finance	Property-Casualty Insurers	NYSE	USD
HCJ	HCI Group, Inc.	26.0593	NA	NA	Finance	Property-Casualty Insurers	NYSE	USD
HCLP	Hi-Crush Partners LP	17.35	$1.11B	2012	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	NYSE	USD
HCN	Welltower Inc.	70.06	$25.4B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
HCN-PI	Welltower Inc.	63.21	NA	NA	NA	NA	NYSE	USD
HCN-PJ.CL	Welltower Inc.	NA	NA	NA	NA	NA	NYSE	USD
HCP	HCP, Inc.	32.64	$15.28B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
HD	Home Depot, Inc. (The)	145.95	$177.79B	NA	Consumer Services	RETAIL: Building Materials	NYSE	USD
HDB	HDFC Bank Limited	71.52	$60.69B	2001	Finance	Commercial Banks	NYSE	USD
HE	Hawaiian Electric Industries, Inc.	33.14	$3.6B	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
HE-PU	Hawaiian Electric Industries, Inc.	26.091	NA	NA	NA	NA	NYSE	USD
HEI	Heico Corporation	80.51	$5.42B	NA	Capital Goods	Aerospace	NYSE	USD
HEI.A	Heico Corporation	NA	NA	NA	NA	NA	NYSE	USD
HEP	Holly Energy Partners, L.P.	36.13	$2.27B	2004	Energy	Natural Gas Distribution	NYSE	USD
HEQ	John Hancock Hedged Equity & Income Fund	16.66	$203.5M	2011	NA	NA	NYSE	USD
HES	Hess Corporation	52.49	$16.62B	NA	Energy	Integrated oil Companies	NYSE	USD
HES-PA	Hess Corporation	62.97	NA	NA	NA	NA	NYSE	USD
HF	HFF, Inc.	29.28	$1.12B	2007	Consumer Services	Real Estate	NYSE	USD
HFC	HollyFrontier Corporation	28.94	$5.11B	NA	Energy	Integrated oil Companies	NYSE	USD
HGG	HHGregg, Inc.	0.2514	$6.99M	2007	Consumer Services	Consumer Electronics/Video Chains	NYSE	USD
HGH	Hartford Financial Services Group, Inc. (The)	30.6	NA	NA	Finance	Property-Casualty Insurers	NYSE	USD
HGT	Hugoton Royalty Trust	1.75	$70M	1999	Energy	Oil & Gas Production	NYSE	USD
HGV	Hilton Grand Vacations Inc.	30.01	$2.97B	2016	Consumer Services	Hotels/Resorts	NYSE	USD
HHC	Howard Hughes Corporation (The)	116.01	$4.62B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
HHS	Harte-Hanks, Inc.	1.56	$96.1M	1993	Technology	Advertising	NYSE	USD
HI	Hillenbrand Inc	37.05	$2.36B	NA	Consumer Durables	Miscellaneous manufacturing industries	NYSE	USD
HIE	Miller/Howard High Income Equity Fund	13.07	$175.37M	2014	NA	NA	NYSE	USD
HIFR	InfraREIT, Inc.	16.38	$716.94M	2015	Consumer Services	Real Estate Investment Trusts	NYSE	USD
HIG	Hartford Financial Services Group, Inc. (The)	48.62	$18.37B	NA	Finance	Property-Casualty Insurers	NYSE	USD
HIG.WS	Hartford Financial Services Group, Inc. (The)	NA	NA	NA	NA	NA	NYSE	USD
HII	Huntington Ingalls Industries, Inc.	216.98	$9.99B	NA	Capital Goods	Marine Transportation	NYSE	USD
HIL	Hill International, Inc.	5.2	$269.19M	NA	Consumer Services	Military/Government/Technical	NYSE	USD
HIO	Western Asset High Income Opportunity Fund, Inc.	5.16	$666.84M	NA	NA	NA	NYSE	USD
HIVE	Aerohive Networks, Inc.	5.01	$256.59M	2014	Technology	EDP Services	NYSE	USD
